Machine,TaskProcessingTime
4,39
4,39
4,39
4,38
4,38
4,38
4,38
4,37
4,37
4,37
4,36
4,36
4,36
4,36
4,36
4,36
4,35
4,35
4,35
4,35
4,35
4,35
4,34
4,34
4,34
4,34
4,34
4,34
4,33
4,33
4,33
4,33
4,33
4,33
4,32
4,32
4,32
4,32
4,32
4,32
4,31
4,25
4,25
4,25
4,24
4,24
4,23
4,23
4,22
4,21
4,19
4,19
4,19
4,18
4,18
4,17
4,17
4,16
4,16
4,16
4,16
4,15
4,15
4,15
4,15
4,15
4,15
4,14
4,14
4,14
5,41
5,41
5,41
5,41
5,41
5,41
5,40
5,40
5,40
5,40
5,39
5,39
5,39
5,39
5,39
5,38
5,38
5,38
5,38
5,38
5,37
5,37
5,37
5,37
5,36
5,36
5,36
5,36
5,36
5,35
5,35
5,34
5,34
5,34
5,34
5,34
5,34
5,34
5,33
5,32
5,32
5,32
5,31
5,31
5,31
5,31
5,31
5,31
5,30
5,30
5,30
5,30
5,30
5,29
5,29
5,29
5,29
5,28
5,28
5,28
5,28
5,28
5,27
5,27
5,27
5,26
5,22
5,21
5,20
5,19
5,19
5,18
5,18
5,18
5,18
5,17
5,16
5,16
5,15
5,14
6,42
6,42
6,42
6,41
6,41
6,41
6,40
6,40
6,40
6,39
6,39
6,38
6,38
6,38
6,38
6,38
6,37
6,37
6,36
6,36
6,36
6,36
6,35
6,35
6,35
6,34
6,34
6,34
6,34
6,34
6,33
6,32
6,32
6,32
6,31
6,31
6,31
6,30
6,30
6,30
6,30
6,30
6,30
6,29
6,29
6,29
6,29
6,29
6,28
6,28
6,28
6,27
6,27
6,27
6,26
6,26
6,25
6,25
6,24
6,24
6,23
6,23
6,23
6,23
6,23
6,22
6,22
6,21
6,21
6,21
6,21
6,21
6,21
6,20
6,20
6,20
6,20
6,20
6,20
6,19
6,18
6,18
6,17
6,16
6,15
6,15
7,41
7,41
7,41
7,41
7,41
7,41
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,40
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,39
7,38
7,38
7,38
7,38
7,37
7,37
7,37
7,37
7,35
7,35
7,35
7,34
7,33
7,33
7,33
7,32
7,29
7,28
7,27
7,27
7,25
7,25
7,24
7,22
7,21
7,21
7,21
7,20
7,19
7,19
7,19
7,19
7,19
7,18
7,18
7,18
7,18
7,18
7,17
7,17
7,16
7,16
7,15
7,15
7,15
7,15
7,15
7,15
7,15
7,15
7,15
7,30
7,15
7,29
7,29
7,14
7,14
7,14
7,14
7,14
7,14
8,38
8,38
8,38
8,38
8,37
8,37
8,37
8,68
8,68
8,37
8,68
8,36
8,68
8,36
8,68
8,36
8,68
8,68
8,36
8,68
8,68
8,36
8,68
8,36
8,68
8,68
8,68
8,68
8,68
8,35
8,32
8,32
8,31
8,31
8,31
8,31
8,30
8,30
8,29
8,29
8,26
8,26
8,23
8,22
8,21
8,20
8,19
8,19
8,18
8,18
8,18
8,37
8,35
8,16
8,16
8,32
8,15
8,31
8,15
8,31
8,15
8,30
8,15
8,14
8,14
8,29
8,14
8,14
8,14
8,14
9,35
9,68
9,68
9,35
9,68
9,68
9,68
9,68
9,68
9,68
9,35
9,68
9,35
9,68
9,35
9,68
9,34
9,67
9,67
9,34
9,67
9,67
9,67
9,67
9,67
9,67
9,67
9,67
9,67
9,67
9,67
9,67
9,32
9,32
9,27
9,26
9,25
9,24
9,19
9,19
9,18
9,17
9,17
9,17
9,16
9,33
9,32
9,30
9,30
9,30
9,29
9,29
9,29
9,14
9,28
9,14
10,67
10,67
10,67
10,33
10,67
10,33
10,67
10,66
10,66
10,66
10,66
10,66
10,32
10,66
10,66
10,66
10,66
10,66
10,66
10,66
10,78
10,66
10,78
10,58
10,66
10,31
10,78
10,58
10,66
10,78
10,58
10,66
10,78
10,58
10,29
10,27
10,26
10,25
10,19
10,38
10,34
10,33
10,32
10,31
10,30
10,27
11,58
11,58
11,58
11,66
11,57
11,66
11,57
11,66
11,57
11,66
11,57
11,57
11,66
11,57
11,66
11,66
11,57
11,30
11,66
11,57
11,30
11,57
11,66
11,57
11,66
11,57
11,66
11,57
11,65
11,30
11,57
11,65
11,57
11,65
11,57
11,65
11,57
11,30
11,65
11,57
11,22
11,22
11,32
11,31
11,31
11,28
11,14
12,65
12,57
12,65
12,57
12,65
12,57
12,65
12,57
12,65
12,57
12,65
12,57
12,65
12,57
12,65
12,57
12,65
12,56
12,56
12,65
12,65
12,56
12,65
12,56
12,56
12,65
12,76
12,56
12,65
12,76
12,65
12,56
12,76
12,65
12,56
12,76
12,56
12,36
12,35
12,32
12,31
12,28
13,64
13,64
13,56
13,64
13,56
13,56
13,64
13,56
13,64
13,64
13,56
13,76
13,64
13,56
13,76
13,56
13,64
13,76
13,64
13,56
13,76
13,64
13,56
13,75
13,55
13,64
13,75
13,64
13,55
13,75
13,64
13,55
13,75
13,64
13,55
13,75
13,64
13,37
13,28
13,27
14,55
14,64
14,55
14,64
14,55
14,75
14,64
14,55
14,75
14,64
14,55
14,75
14,64
14,55
14,75
14,63
14,75
14,55
14,63
14,75
14,55
14,63
14,55
14,75
14,63
14,55
14,75
14,63
14,75
14,55
14,63
14,75
14,55
14,63
14,74
14,55
14,38
14,36
14,34
14,33
14,32
15,63
15,55
15,63
15,55
15,63
15,63
15,55
15,74
15,55
15,63
15,74
15,63
15,55
15,74
15,55
15,63
15,74
15,54
15,50
15,63
15,74
15,50
15,54
15,63
15,74
15,50
15,63
15,54
15,74
15,50
15,54
15,63
15,74
15,50
15,63
15,54
15,74
15,54
15,49
15,45
15,43
15,30
16,50
16,63
16,54
16,50
16,62
16,50
16,54
16,62
16,74
16,50
16,62
16,54
16,74
16,50
16,54
16,62
16,74
16,50
16,62
16,54
16,74
16,54
16,50
16,62
16,74
16,54
16,50
16,62
16,74
16,50
16,54
16,62
16,74
16,50
16,62
16,54
16,74
16,62
16,50
16,54
16,45
16,44
16,28
17,74
17,54
17,50
17,62
17,74
17,62
17,54
17,50
17,73
17,54
17,50
17,62
17,73
17,62
17,50
17,54
17,73
17,54
17,50
17,62
17,73
17,54
17,62
17,50
17,73
17,62
17,54
17,49
17,73
17,62
17,54
17,82
17,49
17,73
17,54
17,49
17,62
17,73
17,49
17,44
17,34
17,29
18,82
18,62
18,54
18,73
18,49
18,62
18,54
18,82
18,73
18,62
18,54
18,73
18,62
18,49
18,82
18,54
18,73
18,62
18,49
18,54
18,73
18,82
18,49
18,54
18,62
18,73
18,49
18,62
18,53
18,82
18,73
18,53
18,49
18,61
18,53
18,49
18,47
18,47
18,35
18,43
18,42
19,73
19,49
19,82
19,61
19,73
19,61
19,49
19,53
19,82
19,73
19,49
19,61
19,53
19,73
19,49
19,53
19,61
19,82
19,73
19,49
19,61
19,53
19,73
19,61
19,49
19,82
19,53
19,73
19,49
19,61
19,82
19,53
19,73
19,49
19,61
19,45
19,47
19,44
19,46
19,43
19,30
20,53
20,84
20,73
20,82
20,49
20,61
20,53
20,73
20,49
20,61
20,83
20,82
20,53
20,49
20,73
20,61
20,53
20,88
20,49
20,73
20,83
20,82
20,53
20,61
20,49
20,73
20,61
20,53
20,49
20,88
20,83
20,82
20,73
20,61
20,45
20,47
20,47
20,43
21,53
21,49
21,83
21,73
21,61
21,49
21,53
21,82
21,61
21,73
21,53
21,83
21,81
21,88
21,73
21,53
21,61
21,49
21,61
21,73
21,83
21,53
21,81
21,49
21,88
21,73
21,61
21,53
21,49
21,83
21,81
21,73
21,49
21,53
21,61
21,45
21,45
21,45
22,88
22,83
22,81
22,49
22,73
22,53
22,61
22,83
22,49
22,88
22,73
22,53
22,61
22,81
22,83
22,49
22,73
22,53
22,61
22,81
22,88
22,49
22,72
22,61
22,53
22,48
22,83
22,72
22,81
22,53
22,89
22,61
22,48
22,45
22,48
22,46
22,43
22,42
22,42
23,83
23,72
23,60
23,48
23,53
23,81
23,83
23,72
23,88
23,48
23,60
23,53
23,81
23,72
23,60
23,48
23,52
23,81
23,71
23,88
23,72
23,48
23,60
23,52
23,71
23,81
23,81
23,60
23,48
23,72
23,52
23,45
23,47
23,44
23,40
23,44
23,46
23,42
23,42
23,41
24,71
24,48
24,72
24,81
24,60
24,88
24,52
24,71
24,48
24,81
24,87
24,72
24,88
24,60
24,52
24,48
24,71
24,81
24,88
24,72
24,60
24,81
24,48
24,52
24,87
24,88
24,72
24,71
24,60
24,48
24,81
24,52
24,45
24,48
24,43
24,43
24,43
24,45
25,88
25,60
25,72
25,48
25,71
25,52
25,87
25,88
25,81
25,52
25,45
25,72
25,60
25,88
25,71
25,52
25,48
25,81
25,87
25,72
25,87
25,60
25,92
25,71
25,52
25,88
25,60
25,72
25,48
25,52
25,45
25,44
25,47
25,43
25,43
25,42
25,41
25,45
25,42
25,41
26,81
26,87
26,71
26,87
26,72
26,60
26,52
26,48
26,45
26,88
26,60
26,81
26,72
26,52
26,71
26,45
26,87
26,87
26,88
26,72
26,60
26,47
26,52
26,70
26,81
26,87
26,87
26,72
26,52
26,47
26,44
26,47
26,43
26,43
26,46
26,46
26,42
26,45
26,42
26,44
27,70
27,60
27,93
27,88
27,92
27,47
27,72
27,70
27,81
27,52
27,45
27,60
27,87
27,87
27,88
27,72
27,52
27,45
27,93
27,47
27,92
27,70
27,60
27,95
27,81
27,95
27,45
27,52
27,72
27,87
27,47
27,95
27,87
27,43
27,45
27,28
28,60
28,70
28,88
28,45
28,93
28,52
28,60
28,47
28,72
28,92
28,80
28,70
28,87
28,87
28,47
28,93
28,52
28,72
28,60
28,88
28,80
28,70
28,92
28,47
28,86
28,60
28,52
28,44
28,72
28,95
28,87
28,44
28,44
28,44
28,43
28,46
28,41
28,42
29,87
29,92
29,80
29,88
29,47
29,52
29,70
29,60
29,72
29,91
29,86
29,47
29,95
29,52
29,70
29,87
29,87
29,72
29,95
29,59
29,80
29,92
29,88
29,51
29,44
29,59
29,86
29,91
29,71
29,47
29,70
29,46
29,42
29,41
29,42
30,80
30,87
30,94
30,94
30,87
30,51
30,91
30,59
30,71
30,88
30,91
30,70
30,51
30,44
30,94
30,86
30,91
30,80
30,51
30,71
30,59
30,87
30,86
30,87
30,94
30,70
30,91
30,91
30,51
30,47
30,44
30,46
30,42
30,48
31,59
31,71
31,44
31,86
31,47
31,80
31,91
31,94
31,70
31,87
31,86
31,51
31,59
31,80
31,71
31,94
31,47
31,91
31,91
31,80
31,70
31,86
31,51
31,47
31,90
31,59
31,91
31,80
31,94
31,87
31,94
31,51
31,46
31,43
31,46
32,86
32,94
32,59
32,94
32,90
32,80
32,70
32,91
32,97
32,87
32,80
32,86
32,59
32,90
32,51
32,47
32,91
32,70
32,78
32,94
32,91
32,94
32,94
32,51
32,59
32,80
32,90
32,79
32,42
32,45
32,42
32,41
32,44
33,94
33,91
33,87
33,86
33,95
33,70
33,59
33,80
33,51
33,90
33,47
33,78
33,94
33,91
33,94
33,94
33,86
33,59
33,51
33,79
33,94
33,90
33,70
33,87
33,91
33,59
33,95
33,80
33,91
33,51
33,45
33,43
33,42
34,78
34,94
34,90
34,94
34,79
34,86
34,59
34,51
34,94
34,70
34,80
34,94
34,95
34,90
34,97
34,87
34,91
34,59
34,78
34,86
34,51
34,95
34,85
34,79
34,90
34,94
34,85
34,70
34,46
34,43
34,43
35,90
35,80
35,59
35,79
35,51
35,94
35,97
35,85
35,94
35,95
35,97
35,78
35,70
35,86
35,59
35,86
35,46
35,79
35,51
35,90
35,80
35,94
35,85
35,97
35,90
35,94
35,79
35,59
35,51
35,79
35,46
35,43
35,46
36,85
36,94
36,70
36,97
36,93
36,78
36,95
36,51
36,79
36,86
36,59
36,97
36,86
36,80
36,90
36,85
36,85
36,93
36,84
36,97
36,97
36,94
36,59
36,79
36,46
36,51
36,79
36,70
36,97
36,51
36,46
36,42
37,78
37,94
37,80
37,85
37,97
37,93
37,86
37,59
37,93
37,86
37,99
37,90
37,70
37,85
37,78
37,84
37,93
37,79
37,79
37,97
37,59
37,51
37,94
37,96
37,93
37,77
37,80
37,97
37,70
37,51
37,44
38,94
38,85
38,98
38,99
38,86
38,59
38,79
38,93
38,97
38,90
38,96
38,78
38,84
38,90
38,99
38,84
38,79
38,69
38,93
38,59
38,70
38,51
38,77
38,93
38,97
38,95
38,93
38,77
38,85
38,51
39,79
39,97
39,86
39,94
39,69
39,59
39,98
39,97
39,77
39,70
39,90
39,84
39,96
39,79
39,84
39,84
39,69
39,59
39,46
39,51
39,94
39,93
39,95
39,77
39,89
39,93
39,97
39,95
39,70
39,59
39,45
40,79
40,79
40,85
40,86
40,77
40,69
40,51
40,90
40,99
40,97
40,98
40,77
40,84
40,90
40,84
40,69
40,84
40,98
40,96
40,69
40,98
40,59
40,51
40,100
40,93
40,93
40,100
40,89
40,79
40,46
41,79
41,93
41,84
41,93
41,97
41,85
41,69
41,77
41,86
41,59
41,77
41,46
41,69
41,51
41,89
41,98
41,84
41,84
41,90
41,97
41,99
41,97
41,79
41,98
41,95
41,69
41,100
41,100
41,51
41,58
41,45
42,69
42,79
42,89
42,89
42,93
42,84
42,77
42,85
42,79
42,93
42,93
42,86
42,77
42,96
42,58
42,95
42,69
42,51
42,83
42,79
42,69
42,84
42,89
42,90
42,97
42,99
42,100
42,97
42,58
42,44
43,97
43,98
43,93
43,98
43,69
43,99
43,77
43,89
43,51
43,84
43,89
43,79
43,93
43,85
43,84
43,77
43,89
43,85
43,89
43,99
43,69
43,58
43,96
43,79
43,83
43,51
43,95
43,84
43,96
43,42
44,69
44,99
44,79
44,97
44,99
44,96
44,96
44,58
44,97
44,50
44,77
44,93
44,69
44,96
44,84
44,95
44,77
44,89
44,89
44,99
44,69
44,85
44,84
44,100
44,100
44,92
44,84
44,58
44,41
45,79
45,85
45,89
45,79
45,42
45,83
45,69
45,96
45,99
45,84
45,50
45,89
45,69
45,96
45,100
45,99
45,77
45,79
45,97
45,99
45,58
45,100
45,99
45,77
45,96
45,96
45,84
45,100
45,100
45,46
46,69
46,83
46,84
46,89
46,84
46,89
46,95
46,93
46,84
46,76
46,79
46,98
46,92
46,89
46,100
46,99
46,83
46,69
46,58
46,79
46,96
46,89
46,99
46,96
46,100
46,99
46,76
46,96
46,69
47,77
47,89
47,98
47,58
47,100
47,100
47,74
47,83
47,84
47,89
47,84
47,96
47,99
47,76
47,96
47,89
47,79
47,78
47,89
47,84
47,100
47,100
47,76
47,95
47,93
47,83
47,92
47,58
48,96
48,97
48,66
48,100
48,99
48,69
48,100
48,98
48,96
48,95
48,99
48,100
48,99
48,79
48,74
48,93
48,92
48,89
48,58
48,96
48,76
48,97
48,83
48,84
48,75
48,78
48,89
48,69
49,100
49,76
49,99
49,100
49,84
49,89
49,66
49,100
49,88
49,95
49,94
49,98
49,74
49,92
49,99
49,100
49,98
49,98
49,93
49,95
49,58
49,89
49,68
49,76
49,100
49,99
49,99
49,58
50,96
50,97
50,100
50,74
50,68
50,95
50,74
50,92
50,100
50,75
50,66
50,88
50,100
50,78
50,82
50,97
50,76
50,92
50,84
50,95
50,76
50,84
50,88
50,97
50,88
50,88
50,100
50,100
