Machine,TaskProcessingTime
33,42
33,97
33,59
33,95
33,88
33,47
33,99
33,98
33,68
33,66
33,91
33,63
33,79
33,18
33,72
33,81
33,64
33,51
33,33
33,90
33,97
33,85
34,93
34,90
34,93
34,69
34,60
34,90
34,85
34,79
34,93
34,77
34,93
34,60
34,51
34,74
34,93
34,64
34,10
34,79
34,86
34,97
34,100
34,99
34,99
34,20
34,82
34,12
34,59
34,100
34,82
34,76
34,97
34,88
34,64
35,90
35,90
35,69
35,86
35,93
35,95
35,79
35,69
35,90
35,86
35,51
35,42
35,92
35,33
35,56
35,44
35,28
35,99
35,86
35,21
35,88
35,47
35,75
35,72
35,78
35,61
35,97
35,95
35,93
35,51
35,95
35,66
35,85
35,51
35,61
36,91
36,93
36,79
36,60
36,90
36,79
36,51
36,78
36,84
36,60
36,95
36,45
36,90
36,69
36,43
36,42
36,41
36,55
36,94
36,67
36,3
36,67
36,89
36,88
36,67
36,85
36,19
36,77
36,59
36,48
36,69
36,65
36,51
36,42
36,87
36,79
36,44
36,67
37,86
37,45
37,78
37,84
37,60
37,98
37,51
37,98
37,78
37,89
37,84
37,51
37,45
37,43
37,36
37,3
37,51
37,92
37,88
37,71
37,76
37,70
37,90
37,94
37,91
37,51
37,67
37,46
37,15
37,99
37,89
37,100
37,77
37,56
37,100
37,64
38,79
38,60
38,85
38,83
38,93
38,85
38,84
38,60
38,78
38,89
38,96
38,78
38,88
38,38
38,37
38,55
38,97
38,96
38,56
38,94
38,67
38,6
38,66
38,69
38,93
38,96
38,61
38,69
38,18
38,78
38,94
38,99
38,89
38,52
38,35
39,84
39,68
39,51
39,93
39,84
39,93
39,96
39,51
39,77
39,78
39,83
39,95
39,91
39,81
39,92
39,40
39,91
39,13
39,46
39,41
39,92
39,79
39,40
39,87
39,94
39,56
39,72
39,34
39,31
39,74
39,78
39,100
39,82
39,51
39,84
40,98
40,78
40,59
40,69
40,88
40,96
40,84
40,68
40,85
40,77
40,59
40,51
40,78
40,96
40,89
40,47
40,94
40,88
40,95
40,65
40,3
40,66
40,97
40,46
40,40
40,56
40,98
40,19
40,53
40,93
40,99
40,47
40,86
40,67
40,1
40,71
41,99
41,99
41,93
41,59
41,98
41,51
41,68
41,96
41,84
41,76
41,93
41,69
41,59
41,93
41,97
41,48
41,80
41,84
41,44
41,56
41,76
41,32
41,36
41,66
41,95
41,42
41,88
41,14
41,99
41,68
41,5
41,28
41,44
41,90
41,89
41,72
41,31
41,36
42,89
42,90
42,69
42,78
42,99
42,51
42,98
42,78
42,88
42,83
42,85
42,85
42,85
42,59
42,84
42,49
42,81
42,100
42,92
42,75
42,61
42,90
42,91
42,70
42,58
42,96
42,99
42,73
42,82
42,19
42,52
42,97
43,82
43,93
43,92
43,78
43,78
43,89
43,76
43,51
43,84
43,83
43,69
43,54
43,88
43,90
43,60
43,82
43,92
43,5
43,87
43,10
43,53
43,89
43,77
43,56
43,78
43,97
43,90
43,60
43,16
43,97
43,27
43,90
43,87
43,85
43,65
44,83
44,85
44,96
44,99
44,78
44,82
44,59
44,76
44,93
44,78
44,88
44,68
44,76
44,59
44,69
44,84
44,50
44,59
44,72
44,93
44,70
44,71
44,28
44,91
44,12
44,76
44,36
44,54
44,24
44,36
44,47
44,74
44,77
44,94
44,100
44,95
45,83
45,83
45,78
45,76
45,96
45,88
45,82
45,59
45,49
45,90
45,72
45,69
45,97
45,82
45,45
45,60
45,55
45,97
45,72
45,37
45,86
45,79
45,92
45,95
45,40
45,4
45,14
45,43
45,53
45,50
45,34
45,86
45,46
45,69
45,20
45,47
45,97
45,44
45,29
45,57
46,74
46,50
46,96
46,69
46,68
46,75
46,83
46,76
46,94
46,75
46,97
46,59
46,74
46,78
46,50
46,90
46,86
46,65
46,82
46,63
46,87
46,37
46,24
46,88
46,31
46,95
46,28
46,53
46,55
46,93
46,89
46,72
46,35
46,48
46,20
46,38
46,59
46,58
47,99
47,82
47,92
47,88
47,94
47,50
47,59
47,100
47,76
47,96
47,88
47,95
47,69
47,35
47,50
47,61
47,45
47,100
47,100
47,77
47,87
47,92
47,96
47,52
47,80
47,76
47,84
47,46
47,16
47,22
47,99
47,100
47,93
48,75
48,74
48,82
48,98
48,59
48,88
48,100
48,78
48,94
48,100
48,97
48,98
48,89
48,98
48,59
48,94
48,100
48,33
48,92
48,43
48,65
48,43
48,96
48,100
48,84
48,54
48,89
48,20
48,24
48,36
48,57
48,25
48,96
48,88
49,92
49,88
49,76
49,78
49,75
49,82
49,83
49,94
49,74
49,94
49,48
49,97
49,46
49,85
49,94
49,21
49,70
49,97
49,15
49,70
49,61
49,30
49,66
49,27
49,87
49,68
49,100
49,94
49,100
49,76
49,50
49,93
49,69
49,69
49,83
50,68
50,78
50,96
50,96
50,99
50,75
50,97
50,94
50,73
50,76
50,74
50,82
50,17
50,37
50,89
50,34
50,32
50,98
50,42
50,92
50,89
50,75
50,41
50,42
50,60
50,83
50,98
50,95
50,37
50,48
50,78
50,51
50,64
50,86
50,79
50,82
